year,week,prcp_week_in,TMAX,TMIN,TAVG,AWND,capacity_factor,rain_category,labor_hours,plant_start_week,plant_end_week,harvest_start_week,harvest_end_week,is_plant_window,is_harvest_window
2017,1,0.46310381163541553,25.728571428571428,9.25,1.914678806325032,10.527188180780763,0.9,light,41.61463233162419,15,21,32,50,False,False
2017,2,0.7983568777273112,39.24285714285714,21.81428571428572,13.428964520610744,12.16266467814325,0.9,light,41.61463233162419,15,21,32,50,False,False
2017,3,2.59016140045575,47.24285714285714,35.128571428571426,24.31467880632503,9.188004286527896,0.7,moderate,41.61463233162419,15,21,32,50,False,False
2017,4,0.1486856818543155,37.77142857142857,29.285714285714285,17.57182166346789,12.70831244228571,0.9,light,41.61463233162419,15,21,32,50,False,False
2017,5,0.02320254270974865,37.79285714285714,19.97142857142857,13.914678806325032,11.477671382835377,0.9,light,41.61463233162419,15,21,32,50,False,False
2017,6,0.768949633672406,46.72857142857143,24.442857142857143,20.086107377753603,12.747915909037985,0.9,light,41.61463233162419,15,21,32,50,False,False
2017,7,0.008523383036233881,56.70503597122302,30.2,27.828964520610736,9.224674163150372,0.9,light,41.61463233162419,15,21,32,50,False,False
2017,8,0.5024060778580526,58.392857142857146,36.65714285714286,32.05753594918218,12.32254534021725,0.9,light,41.61463233162419,15,21,32,50,False,False
2017,9,1.5266326060455835,52.726618705035975,31.01428571428572,26.71467880632503,13.375704196814794,0.7,moderate,41.61463233162419,15,21,32,50,False,False
2017,10,0.8092478671625005,50.48571428571429,31.9,25.428964520610744,13.491581006941821,0.9,light,41.61463233162419,15,21,32,50,False,False
2017,11,0.5490453029509548,42.726618705035975,23.26428571428572,18.17182166346789,10.942291184147205,0.9,light,41.61463233162419,15,21,32,50,False,False
2017,12,1.5559909253926134,59.50359712230216,38.7,33.28610737775361,12.749382704102883,0.7,moderate,41.61463233162419,15,21,32,50,False,False
2017,13,3.1607545426036823,55.364285714285714,40.57142857142857,31.68610737775361,10.239696348060544,0.4,heavy,41.61463233162419,15,21,32,50,False,False
2017,14,2.672554103139352,60.40714285714286,42.207142857142856,36.086107377753606,14.195642638093384,0.7,moderate,41.61463233162419,15,21,32,50,False,False
2017,15,2.311675179552895,72.27857142857142,48.33571428571429,46.228964520610745,11.263519303360106,0.7,moderate,41.61463233162419,15,21,32,50,True,False
2017,16,0.36555842799850724,69.99285714285715,45.97142857142857,43.086107377753606,10.741340260256028,0.9,light,308.25653578980877,15,21,32,50,True,False
2017,17,6.536014224952603,65.95,45.52142857142857,39.00039309203932,12.67457615579303,0.2,very_heavy,308.25653578980877,15,21,32,50,True,False
2017,18,2.6072081665282205,59.72857142857143,41.57142857142857,36.143250234896456,12.567500116055399,0.7,moderate,308.25653578980877,15,21,32,50,True,False
2017,19,2.132266322898034,74.24285714285715,49.73571428571429,47.82896452061074,8.315261222912937,0.7,moderate,308.25653578980877,15,21,32,50,True,False
2017,20,3.1465489042099573,77.40714285714286,56.16428571428571,50.97182166346789,14.594610895745936,0.4,heavy,308.25653578980877,15,21,32,50,True,False
2017,21,1.660639128226383,71.71428571428571,53.21428571428572,46.20039309203932,8.285925321614954,0.7,moderate,41.61463233162419,15,21,32,50,True,False
2017,22,0.20531325607871015,82.28985507246377,55.89855072463768,54.3718216634679,6.967276558270673,0.9,light,41.61463233162419,15,21,32,50,False,False
2017,23,0.08712791548150921,84.49285714285715,58.32374100719424,57.62896452061075,10.883619381551242,0.9,light,41.61463233162419,15,21,32,50,False,False
2017,24,2.735532433351531,88.96428571428571,67.95,63.228964520610745,9.893532712744358,0.7,moderate,41.61463233162419,15,21,32,50,False,False
2017,25,1.2041646145080387,81.60714285714286,60.121428571428574,55.97182166346789,9.460828168599125,0.7,moderate,41.61463233162419,15,21,32,50,False,False
2017,26,1.5526814990952518,81.22857142857143,58.58992805755396,54.54325023489646,8.64969049770993,0.7,moderate,41.61463233162419,15,21,32,50,False,False
2017,27,0.48015057770788455,86.99285714285715,64.90714285714286,61.40039309203932,6.421628794128213,0.9,light,41.61463233162419,15,21,32,50,False,False
2017,28,2.7146974970407354,84.97857142857143,65.7,61.11467880632503,7.882556678767705,0.7,moderate,41.61463233162419,15,21,32,50,False,False
2017,29,4.657081786742653,89.63571428571429,67.60714285714286,63.91467880632503,6.452431490491093,0.4,heavy,41.61463233162419,15,21,32,50,False,False
2017,30,1.756763948023919,82.8695652173913,62.35714285714285,57.77182166346789,7.438117774103282,0.7,moderate,41.61463233162419,15,21,32,50,False,False
2017,31,0.6387802064378076,80.97857142857143,59.68571428571428,55.40039309203932,5.900916546089037,0.9,light,41.61463233162419,15,21,32,50,False,False
2017,32,0.4271161943713135,80.44285714285714,56.56428571428572,53.85753594918218,5.5694208614218415,0.9,light,41.61463233162419,15,21,32,50,False,True
2017,33,0.7983568777273112,84.5,63.02857142857143,58.314678806325034,6.700319856459039,0.9,light,41.61463233162419,15,21,32,50,False,True
2017,34,1.1871178484355696,79.2,57.47142857142857,52.85753594918218,6.822063846845664,0.7,moderate,41.61463233162419,15,21,32,50,False,True
2017,35,1.0464820283376979,77.8,54.52142857142857,50.45753594918217,6.448031105296396,0.7,moderate,41.61463233162419,15,21,32,50,False,True
2017,36,0.045963132225027604,75.75912408759125,50.07299270072993,47.42896452061075,7.790070360608935,0.9,light,462.38480368471323,15,21,32,50,False,True
2017,37,0.13947693907101488,81.45864661654136,55.27067669172932,52.97182166346789,6.002125405567073,0.9,light,462.38480368471323,15,21,32,50,False,True
2017,38,0.9637030319784776,88.9624060150376,64.33834586466165,60.657535949182176,5.853685744999286,0.7,moderate,462.38480368471323,15,21,32,50,False,True
2017,39,0.007775717857616328,79.3984962406015,52.3984962406015,49.94325023489647,7.060564724398256,0.9,light,462.38480368471323,15,21,32,50,False,True
2017,40,2.020714678248367,77.61654135338345,59.03007518796993,52.657535949182176,9.575971581193704,0.7,moderate,462.38480368471323,15,21,32,50,False,True
2017,41,7.566259457828,71.13533834586467,53.0,45.686107377753615,9.56790420833676,0.2,very_heavy,462.38480368471323,15,21,32,50,False,True
2017,42,0.5097955020400521,72.33082706766918,46.71428571428572,43.77182166346789,9.66309920804871,0.9,light,462.38480368471323,15,21,32,50,False,True
2017,43,2.060535889937118,53.278195488721806,36.93233082706767,29.00039309203932,11.292708525151596,0.7,moderate,462.38480368471323,15,21,32,50,False,True
2017,44,0.8674785234904601,52.5187969924812,38.04511278195488,29.54325023489646,10.260084799462641,0.9,light,462.38480368471323,15,21,32,50,False,True
2017,45,0.5361100717426351,45.01503759398496,28.37593984962406,20.22896452061075,8.82570590549782,0.9,light,462.38480368471323,15,21,32,50,False,True
2017,46,2.3244536570615524,47.95488721804512,30.56390977443609,23.857535949182175,11.6734885239994,0.7,moderate,41.61463233162419,15,21,32,50,False,True
