year,week,prcp_week_in,TMAX,TMIN,TAVG,AWND,capacity_factor,rain_category,labor_hours,plant_start_week,plant_end_week,harvest_start_week,harvest_end_week,is_plant_window,is_harvest_window
2017,1,0.39768885146127797,25.728571428571428,9.25,1.4369509284192006,13.404330152198797,0.9,light,30.83332410984781,15,21,32,50,False,False
2017,2,0.685586302212387,39.24285714285714,21.81428571428572,12.951236642704913,15.486791921698822,0.9,light,30.83332410984781,15,21,32,50,False,False
2017,3,2.2242924514245312,47.24285714285714,35.128571428571426,23.8369509284192,11.699139483540934,0.7,moderate,30.83332410984781,15,21,32,50,False,False
2017,4,0.1276833326777519,37.77142857142857,29.285714285714285,17.09409378556206,16.18156840443784,0.9,light,30.83332410984781,15,21,32,50,False,False
2017,5,0.01992510605480737,37.79285714285714,19.97142857142857,13.4369509284192,14.614585960840968,0.9,light,30.83332410984781,15,21,32,50,False,False
2017,6,0.6603329296013152,46.72857142857143,24.442857142857143,19.60837949984777,16.231995729797934,0.9,light,30.83332410984781,15,21,32,50,False,False
2017,7,0.0073194267140105984,56.70503597122302,30.2,27.351236642704905,11.745831451466941,0.9,light,30.83332410984781,15,21,32,50,False,False
2017,8,0.43143954130921836,58.392857142857146,36.65714285714286,31.579808071276346,15.690368901856223,0.9,light,30.83332410984781,15,21,32,50,False,False
2017,9,1.310990651442905,52.726618705035975,31.01428571428572,26.236950928419198,17.031362220691214,0.7,moderate,30.83332410984781,15,21,32,50,False,False
2017,10,0.6949389030136242,50.48571428571429,31.9,24.951236642704913,17.1789088393374,0.9,light,30.83332410984781,15,21,32,50,False,False
2017,11,0.4714908200813361,42.726618705035975,23.26428571428572,17.69409378556206,13.932883229121224,0.9,light,30.83332410984781,15,21,32,50,False,False
2017,12,1.336202010124499,59.50359712230216,38.7,32.808379499847774,16.233863408514974,0.7,moderate,30.83332410984781,15,21,32,50,False,False
2017,13,2.7142874064458415,55.364285714285714,40.57142857142857,31.20837949984778,13.038265123658887,0.4,heavy,30.83332410984781,15,21,32,50,False,False
2017,14,2.2950469096599733,60.40714285714286,42.207142857142856,35.60837949984777,18.075394623516782,0.7,moderate,30.83332410984781,15,21,32,50,False,False
2017,15,1.9851433393765432,72.27857142857142,48.33571428571429,45.75123664270492,14.341904868153069,0.7,moderate,30.83332410984781,15,21,32,50,True,False
2017,16,0.31392207906759306,69.99285714285715,45.97142857142857,42.60837949984777,13.677011244886689,0.9,light,228.39499340628004,15,21,32,50,True,False
2017,17,5.6127803851942994,65.95,45.52142857142857,38.52266521413349,16.138611793945913,0.2,very_heavy,228.39499340628004,15,21,32,50,True,False
2017,18,2.2389313048525548,59.72857142857143,41.57142857142857,35.66552235699063,16.002271247601968,0.7,moderate,228.39499340628004,15,21,32,50,True,False
2017,19,1.831076582955149,74.24285714285715,49.73571428571429,47.351236642704905,10.587870646901907,0.7,moderate,228.39499340628004,15,21,32,50,True,False
2017,20,2.702088361922489,77.40714285714286,56.16428571428571,50.49409378556206,18.583403234551763,0.4,heavy,228.39499340628004,15,21,32,50,True,False
2017,21,1.4260683047798592,71.71428571428571,53.21428571428572,45.722665214133485,10.5505170725611,0.7,moderate,30.83332410984781,15,21,32,50,True,False
2017,22,0.17631207290515272,82.28985507246377,55.89855072463768,53.89409378556206,8.871473905941798,0.9,light,30.83332410984781,15,21,32,50,False,False
2017,23,0.0748208064098924,84.49285714285715,58.32374100719424,57.151236642704916,13.85817608043961,0.9,light,30.83332410984781,15,21,32,50,False,False
2017,24,2.3491293403801685,88.96428571428571,67.95,62.75123664270491,12.597492946437356,0.7,moderate,30.83332410984781,15,21,32,50,False,False
