year,week,prcp_week_in,TMAX,TMIN,TAVG,AWND,capacity_factor,rain_category,labor_hours,plant_start_week,plant_end_week,harvest_start_week,harvest_end_week,is_plant_window,is_harvest_window
2017,1,0.2823642112361387,25.728571428571428,9.25,9.168572515220026,12.442418978680603,0.9,light,30.558148373263837,15,21,32,50,False,False
2017,2,0.48677511262180956,39.24285714285714,21.81428571428572,20.68285822950574,14.3754407372467,0.9,light,30.558148373263837,15,21,32,50,False,False
2017,3,1.579276314377995,47.24285714285714,35.128571428571426,31.568572515220026,10.85959488399823,0.7,moderate,30.558148373263837,15,21,32,50,False,False
2017,4,0.09065681219646993,37.77142857142857,29.285714285714285,24.825715372362886,15.020359207369198,0.9,light,30.558148373263837,15,21,32,50,False,False
2017,5,0.01414708215804711,37.79285714285714,19.97142857142857,21.168572515220028,13.565825345990767,0.9,light,30.558148373263837,15,21,32,50,False,False
2017,6,0.46884489252090256,46.72857142857143,24.442857142857143,27.3400010866486,15.067167806007124,0.9,light,30.558148373263837,15,21,32,50,False,False
2017,7,0.005196887323364052,56.70503597122302,30.2,35.08285822950573,10.902936179033343,0.9,light,30.558148373263837,15,21,32,50,False,False
2017,8,0.306327636116097,58.392857142857146,36.65714285714286,39.311429658077174,14.564408783599799,0.9,light,30.558148373263837,15,21,32,50,False,False
2017,9,0.9308202628070673,52.726618705035975,31.01428571428572,33.968572515220025,15.80917077700828,0.7,moderate,30.558148373263837,15,21,32,50,False,False
2017,10,0.49341557975722006,50.48571428571429,31.9,32.68285822950574,15.946129269319238,0.9,light,30.558148373263837,15,21,32,50,False,False
2017,11,0.33476456035456503,42.726618705035975,23.26428571428572,25.425715372362887,12.933042438478095,0.9,light,30.558148373263837,15,21,32,50,False,False
2017,12,0.9487206524764336,59.50359712230216,38.7,40.5400010866486,15.068901457808527,0.7,moderate,30.558148373263837,15,21,32,50,False,False
2017,13,1.9271790490810095,55.364285714285714,40.57142857142857,38.94000108664861,12.10262322560531,0.4,heavy,30.558148373263837,15,21,32,50,False,False
2017,14,1.6295128918371855,60.40714285714286,42.207142857142856,43.3400010866486,16.778282133993432,0.7,moderate,30.558148373263837,15,21,32,50,False,False
2017,15,1.4094773618976084,72.27857142857142,48.33571428571429,53.482858229505744,13.312712182985697,0.7,moderate,30.558148373263837,15,21,32,50,True,False
2017,16,0.22288872297985546,69.99285714285715,45.97142857142857,50.3400010866486,12.695532141685666,0.9,light,226.35665461676913,15,21,32,50,True,False
2017,17,3.9851464291333594,65.95,45.52142857142857,46.25428680093432,14.980485215936895,0.2,very_heavy,226.35665461676913,15,21,32,50,True,False
2017,18,1.5896700890247248,59.72857142857143,41.57142857142857,43.397143943791455,14.853928634434363,0.7,moderate,226.35665461676913,15,21,32,50,True,False
2017,19,1.300087978728357,74.24285714285715,49.73571428571429,55.08285822950573,9.82807206216251,0.7,moderate,226.35665461676913,15,21,32,50,True,False
2017,20,1.9185175702087351,77.40714285714286,56.16428571428571,58.225715372362885,17.249835423975473,0.4,heavy,226.35665461676913,15,21,32,50,True,False
2017,21,1.0125268801688534,71.71428571428571,53.21428571428572,53.45428680093431,9.793399026134418,0.7,moderate,30.558148373263837,15,21,32,50,True,False
2017,22,0.12518384464222124,82.28985507246377,55.89855072463768,61.62571537236289,8.23484605667171,0.9,light,30.558148373263837,15,21,32,50,False,False
2017,23,0.053123737083281435,84.49285714285715,58.32374100719424,64.88285822950574,12.863696366421914,0.9,light,30.558148373263837,15,21,32,50,False,False
2017,24,1.6679121148376017,88.96428571428571,67.95,70.48285822950574,11.693481400473829,0.7,moderate,30.558148373263837,15,21,32,50,False,False
2017,25,0.7342046924064426,81.60714285714286,60.121428571428574,63.225715372362885,11.18205411905948,0.7,moderate,30.558148373263837,15,21,32,50,False,False
2017,26,0.946702825106802,81.22857142857143,58.58992805755396,61.797143943791454,10.223344672882753,0.7,moderate,30.558148373263837,15,21,32,50,False,False
2017,27,0.29275798588286756,86.99285714285715,64.90714285714286,68.65428680093432,7.58992758654921,0.9,light,30.558148373263837,15,21,32,50,False,False
2017,28,1.6552086124915995,84.97857142857143,65.7,68.36857251522002,9.316644780748161,0.7,moderate,30.558148373263837,15,21,32,50,False,False
2017,29,2.8395214902938917,89.63571428571429,67.60714285714286,71.16857251522002,7.626334274378705,0.4,heavy,30.558148373263837,15,21,32,50,False,False
2017,30,1.0711362205379094,82.8695652173913,62.35714285714285,65.02571537236288,8.791348284922577,0.7,moderate,30.558148373263837,15,21,32,50,False,False
2017,31,0.38947783328992974,80.97857142857143,59.68571428571428,62.654286800934315,6.974481197050588,0.9,light,30.558148373263837,15,21,32,50,False,False
2017,32,0.26042179809304394,80.44285714285714,56.56428571428572,61.11142965807717,6.582675889933154,0.9,light,30.558148373263837,15,21,32,50,False,True
2017,33,0.48677511262180956,84.5,63.02857142857143,65.56857251522003,7.919321428816078,0.9,light,30.558148373263837,15,21,32,50,False,True
2017,34,0.7238109177597136,79.2,57.47142857142857,60.11142965807717,8.063214528332658,0.7,moderate,30.558148373263837,15,21,32,50,False,True
2017,35,0.6380622769241989,77.8,54.52142857142857,57.711429658077165,7.621133318974492,0.7,moderate,30.558148373263837,15,21,32,50,False,True
2017,36,0.028024696084513415,75.75912408759125,50.07299270072993,54.68285822950574,9.207332255830266,0.9,light,339.5349819251538,15,21,32,50,False,True
2017,37,0.08504204650646041,81.45864661654136,55.27067669172932,60.225715372362885,7.094103171347502,0.9,light,339.5349819251538,15,21,32,50,False,True
2017,38,0.5875901680219907,88.9624060150376,64.33834586466165,67.91142965807717,6.91865760904536,0.7,moderate,339.5349819251538,15,21,32,50,False,True
2017,39,0.004741020014296698,79.3984962406015,52.3984962406015,57.19714394379146,8.345106311241041,0.9,light,339.5349819251538,15,21,32,50,False,True
2017,40,1.2320725762155516,77.61654135338345,59.03007518796993,59.91142965807717,11.318145785469738,0.7,moderate,339.5349819251538,15,21,32,50,False,True
