year,week,prcp_week_in,TMAX,TMIN,TAVG,AWND,capacity_factor,rain_category,labor_hours,plant_start_week,plant_end_week,harvest_start_week,harvest_end_week,is_plant_window,is_harvest_window
2017,1,0.6083622525380368,25.728571428571428,9.25,13.796618403926946,10.572688534350027,0.9,light,43.45213888175487,15,21,32,50,False,False
2017,2,1.0487717359704802,39.24285714285714,21.81428571428572,25.310904118212658,12.215233847962999,0.9,light,43.45213888175487,15,21,32,50,False,False
2017,3,3.402598692620718,47.24285714285714,35.128571428571426,36.19661840392695,9.227716452440934,0.7,moderate,43.45213888175487,15,21,32,50,False,False
2017,4,0.19532284999687488,37.77142857142857,29.285714285714285,29.453761261069804,12.763239997437458,0.9,light,43.45213888175487,15,21,32,50,False,False
2017,5,0.030480317356198616,37.79285714285714,19.97142857142857,25.796618403926946,11.527279891499091,0.9,light,43.45213888175487,15,21,32,50,False,False
2017,6,1.0101405332364757,46.72857142857143,24.442857142857143,31.968046975355517,12.80301463731867,0.9,light,43.45213888175487,15,21,32,50,False,False
2017,7,0.0111968512737052,56.70503597122302,30.2,39.71090411821265,9.264544822701312,0.9,light,43.45213888175487,15,21,32,50,False,False
2017,8,0.6599921778556813,58.392857142857146,36.65714285714286,43.939475546784095,12.375805542298256,0.9,light,43.45213888175487,15,21,32,50,False,False
2017,9,2.0054804725793782,52.726618705035975,31.01428571428572,38.59661840392694,13.433516336176384,0.7,moderate,43.45213888175487,15,21,32,50,False,False
2017,10,1.0630788237091056,50.48571428571429,31.9,37.31090411821266,13.549893986199184,0.9,light,43.45213888175487,15,21,32,50,False,False
2017,11,0.7212603931483769,42.726618705035975,23.26428571428572,30.053761261069805,10.989585685697534,0.9,light,43.45213888175487,15,21,32,50,False,False
2017,12,2.0440474047443655,59.50359712230216,38.7,45.16804697535552,12.804487772129084,0.7,moderate,43.45213888175487,15,21,32,50,False,False
2017,13,4.152165680666052,55.364285714285714,40.57142857142857,43.56804697535553,10.283954111508647,0.4,heavy,43.45213888175487,15,21,32,50,False,False
2017,14,3.510834921599878,60.40714285714286,42.207142857142856,47.96804697535552,14.256998695198488,0.7,moderate,43.45213888175487,15,21,32,50,False,False
2017,15,3.0367617023118476,72.27857142857142,48.33571428571429,58.11090411821266,11.312202209178468,0.7,moderate,43.45213888175487,15,21,32,50,True,False
2017,16,0.4802205101833982,69.99285714285715,45.97142857142857,54.96804697535552,10.787766216670645,0.9,light,321.8676954204064,15,21,32,50,True,False
2017,17,8.58611878505371,65.95,45.52142857142857,50.88233268964123,12.729357896797909,0.2,very_heavy,321.8676954204064,15,21,32,50,True,False
2017,18,3.4249923951681316,59.72857142857143,41.57142857142857,48.02518983249837,12.6218190556376,0.7,moderate,321.8676954204064,15,21,32,50,True,False
2017,19,2.8010789603055017,74.24285714285715,49.73571428571429,59.71090411821265,8.351201240243878,0.7,moderate,321.8676954204064,15,21,32,50,True,False
2017,20,4.133504261876541,77.40714285714286,56.16428571428571,62.853761261069806,14.657691363631427,0.4,heavy,321.8676954204064,15,21,32,50,True,False
2017,21,2.1815198564937583,71.71428571428571,53.21428571428572,58.082332689641234,8.321738544035572,0.7,moderate,43.45213888175487,15,21,32,50,True,False
2017,22,0.2697123880342747,82.28985507246377,55.89855072463768,66.25376126106981,6.99739034947229,0.9,light,43.45213888175487,15,21,32,50,False,False
2017,23,0.11445670190899608,84.49285714285715,58.32374100719424,69.51090411821266,10.930660293280926,0.9,light,43.45213888175487,15,21,32,50,False,False
2017,24,3.5935672115667083,88.96428571428571,67.95,75.11090411821266,9.936294296250653,0.7,moderate,43.45213888175487,15,21,32,50,False,False
2017,25,1.5818662660574927,81.60714285714286,60.121428571428574,67.8537612610698,9.501719527178164,0.7,moderate,43.45213888175487,15,21,32,50,False,False
2017,26,2.039699934509211,81.22857142857143,58.58992805755396,66.42518983249838,8.687075977018548,0.7,moderate,43.45213888175487,15,21,32,50,False,False
