year,week,prcp_week_in,TMAX,TMIN,TAVG,AWND,capacity_factor,rain_category,labor_hours,plant_start_week,plant_end_week,harvest_start_week,harvest_end_week,is_plant_window,is_harvest_window
2017,1,0.5268887969868331,25.728571428571428,9.25,15.125788738951307,9.507650622563677,0.9,light,29.387920464482114,15,21,32,50,False,False
2017,2,0.9083174966460127,39.24285714285714,21.81428571428572,26.64007445323702,10.984734424174171,0.9,light,29.387920464482114,15,21,32,50,False,False
2017,3,2.9469138236380146,47.24285714285714,35.128571428571426,37.525788738951306,8.298164065729257,0.7,moderate,29.387920464482114,15,21,32,50,False,False
2017,4,0.16916470578104875,37.77142857142857,29.285714285714285,30.782931596094166,11.477537270989508,0.9,light,29.387920464482114,15,21,32,50,False,False
2017,5,0.02639831395946163,37.79285714285714,19.97142857142857,27.125788738951307,10.366081387983948,0.9,light,29.387920464482114,15,21,32,50,False,False
2017,6,0.8748598850835638,46.72857142857143,24.442857142857143,33.29721731037988,11.513305219548688,0.9,light,29.387920464482114,15,21,32,50,False,False
2017,7,0.009697339821842689,56.70503597122302,30.2,41.04007445323701,8.331282536617385,0.9,light,29.387920464482114,15,21,32,50,False,False
2017,8,0.5716043083875556,58.392857142857146,36.65714285714286,45.26864588180845,11.129130957246407,0.9,light,29.387920464482114,15,21,32,50,False,False
2017,9,1.7369013103124245,52.726618705035975,31.01428571428572,39.925788738951304,12.080293441153431,0.7,moderate,29.387920464482114,15,21,32,50,False,False
2017,10,0.9207085419739246,50.48571428571429,31.9,38.64007445323702,12.184947809159912,0.9,light,29.387920464482114,15,21,32,50,False,False
2017,11,0.6246673248952741,42.726618705035975,23.26428571428572,31.382931596094167,9.882551713017282,0.9,light,29.387920464482114,15,21,32,50,False,False
2017,12,1.7703032585876628,59.50359712230216,38.7,46.49721731037988,11.514629958384212,0.7,moderate,29.387920464482114,15,21,32,50,False,False
2017,13,3.596096850600321,55.364285714285714,40.57142857142857,44.89721731037989,9.248001810800758,0.4,heavy,29.387920464482114,15,21,32,50,False,False
2017,14,3.0406547752491693,60.40714285714286,42.207142857142856,49.29721731037988,12.820822450211963,0.7,moderate,29.387920464482114,15,21,32,50,False,False
2017,15,2.630070674818434,72.27857142857142,48.33571428571429,59.440074453237024,10.17266951799728,0.7,moderate,29.387920464482114,15,21,32,50,True,False
2017,16,0.41590813013684497,69.99285714285715,45.97142857142857,56.29721731037988,9.70106249255034,0.9,light,217.68829973690453,15,21,32,50,True,False
2017,17,7.4362434200503715,65.95,45.52142857142857,52.211503024665596,11.44706827777243,0.2,very_heavy,217.68829973690453,15,21,32,50,True,False
2017,18,2.9663085032817027,59.72857142857143,41.57142857142857,49.354360167522735,11.3503623427791,0.7,moderate,217.68829973690453,15,21,32,50,True,False
2017,19,2.4259511787645303,74.24285714285715,49.73571428571429,61.04007445323701,7.50994445859182,0.7,moderate,217.68829973690453,15,21,32,50,True,False
2017,20,3.579934617563915,77.40714285714286,56.16428571428571,64.18293159609416,13.18115141347479,0.4,heavy,217.68829973690453,15,21,32,50,True,False
2017,21,1.889365041955853,71.71428571428571,53.21428571428572,59.41150302466559,7.483449681881317,0.7,moderate,29.387920464482114,15,21,32,50,True,False
2017,22,0.23359180335558355,82.28985507246377,55.89855072463768,67.58293159609417,6.292509468744248,0.9,light,29.387920464482114,15,21,32,50,False,False
2017,23,0.09912836262328914,84.49285714285715,58.32374100719424,70.84007445323702,9.829562159596279,0.9,light,29.387920464482114,15,21,32,50,False,False
2017,24,3.1123073417105696,88.96428571428571,67.95,76.44007445323702,8.935363445616833,0.7,moderate,29.387920464482114,15,21,32,50,False,False
2017,25,1.3700186203860092,81.60714285714286,60.121428571428574,69.18293159609416,8.544565489136927,0.7,moderate,29.387920464482114,15,21,32,50,False,False
2017,26,1.7665380128766077,81.22857142857143,58.58992805755396,67.75436016752273,7.8119849130915435,0.7,moderate,29.387920464482114,15,21,32,50,False,False
2017,27,0.5462834766305199,86.99285714285715,64.90714285714286,74.6115030246656,5.799706621928909,0.9,light,29.387920464482114,15,21,32,50,False,False
2017,28,3.0886027332571744,84.97857142857143,65.7,74.3257887389513,7.119146502111914,0.7,moderate,29.387920464482114,15,21,32,50,False,False
2017,29,5.298518730435079,89.63571428571429,67.60714285714286,77.1257887389513,5.827526137474936,0.4,heavy,29.387920464482114,15,21,32,50,False,False
2017,30,1.9987294855022006,82.8695652173913,62.35714285714285,70.98293159609416,6.717750634947807,0.7,moderate,29.387920464482114,15,21,32,50,False,False
2017,31,0.7267617455370534,80.97857142857143,59.68571428571428,68.6115030246656,5.329424335317498,0.9,light,29.387920464482114,15,21,32,50,False,False
2017,32,0.48594447329460455,80.44285714285714,56.56428571428572,67.06864588180845,5.030033358488823,0.9,light,29.387920464482114,15,21,32,50,False,True
2017,33,0.9083174966460127,84.5,63.02857142857143,71.5257887389513,6.051407000678679,0.9,light,29.387920464482114,15,21,32,50,False,True
2017,34,1.3506239407423222,79.2,57.47142857142857,66.06864588180845,6.161360324027263,0.7,moderate,29.387920464482114,15,21,32,50,False,True
2017,35,1.190617833681903,77.8,54.52142857142857,63.668645881808445,5.823551920968361,0.7,moderate,29.387920464482114,15,21,32,50,False,True
2017,36,0.052293802891125944,75.75912408759125,50.07299270072993,60.64007445323702,7.035617302735937,0.9,light,326.5324496053568,15,21,32,50,False,True
2017,37,0.15868760910218527,81.45864661654136,55.27067669172932,66.18293159609416,5.420831314968729,0.9,light,326.5324496053568,15,21,32,50,False,True
2017,38,1.096437382751338,88.9624060150376,64.33834586466165,73.86864588180845,5.286767744813589,0.7,moderate,326.5324496053568,15,21,32,50,False,True
2017,39,0.00884669597782078,79.3984962406015,52.3984962406015,63.15436016752274,6.376762858683645,0.9,light,326.5324496053568,15,21,32,50,False,True
2017,40,2.2990351172365435,77.61654135338345,59.03007518796993,65.86864588180845,8.648557487725647,0.7,moderate,326.5324496053568,15,21,32,50,False,True
2017,41,8.60838810491961,71.13533834586467,53.0,58.89721731037989,8.64127142413026,0.2,very_heavy,326.5324496053568,15,21,32,50,False,True
2017,42,0.5800115050459677,72.33082706766918,46.71428571428572,56.98293159609416,8.727246974555838,0.9,light,326.5324496053568,15,21,32,50,False,True
2017,43,2.3443410503644744,53.278195488721806,36.93233082706767,42.211503024665596,10.199031820824228,0.7,moderate,326.5324496053568,15,21,32,50,False,True
2017,44,0.9869595200257882,52.5187969924812,38.04511278195488,42.754360167522734,9.266415680614559,0.9,light,326.5324496053568,15,21,32,50,False,True
2017,45,0.6099504768822337,45.01503759398496,28.37593984962406,33.440074453237024,7.970953573354556,0.9,light,326.5324496053568,15,21,32,50,False,True
2017,46,2.6446091788702217,47.95488721804512,30.56390977443609,37.06864588180845,10.542934022526545,0.7,moderate,29.387920464482114,15,21,32,50,False,True
2017,47,0.015481717961187837,51.721804511278194,27.113636363636363,37.66864588180845,9.809956024830505,0.9,light,29.387920464482114,15,21,32,50,False,True
2017,48,0.04194191652983567,57.38461538461539,30.589147286821703,42.12578873895131,7.372039145813655,0.9,light,29.387920464482114,15,21,32,50,False,True
2017,49,0.3544769133965172,41.983870967741936,23.298387096774192,31.211503024665596,13.310138116857317,0.9,light,29.387920464482114,15,21,32,50,False,True
2017,50,0.06653452599987075,41.54761904761905,22.96031746031746,29.954360167522736,10.671168741805376,0.9,light,29.387920464482114,15,21,32,50,False,True
2017,51,0.45290168575350714,41.73809523809524,28.15079365079365,32.49721731037988,8.717046485522296,0.9,light,29.387920464482114,15,21,32,50,False,False
2017,52,0.4513373000815984,17.78082191780822,2.664383561643836,7.357931596094164,7.8556358754621165,0.9,light,29.387920464482114,15,21,32,50,False,False
