year,week,prcp_week_in,TMAX,TMIN,TAVG,AWND,capacity_factor,rain_category,labor_hours,plant_start_week,plant_end_week,harvest_start_week,harvest_end_week,is_plant_window,is_harvest_window
2017,1,0.592997852876768,25.728571428571428,9.25,3.986169247063602,12.668965824487485,0.9,light,45.73701727011737,15,21,32,50,False,False
2017,2,1.0222846420759004,39.24285714285714,21.81428571428572,15.500454961349314,14.637183310108712,0.9,light,45.73701727011737,15,21,32,50,False,False
2017,3,3.316664882654317,47.24285714285714,35.128571428571426,26.3861692470636,11.05732226899674,0.7,moderate,45.73701727011737,15,21,32,50,False,False
2017,4,0.19038990368436118,37.77142857142857,29.285714285714285,19.64331210420646,15.293844211141085,0.9,light,45.73701727011737,15,21,32,50,False,False
2017,5,0.02971052637112486,37.79285714285714,19.97142857142857,15.986169247063602,13.812826748866462,0.9,light,45.73701727011737,15,21,32,50,False,False
2017,6,0.9846290837638246,46.72857142857143,24.442857142857143,22.15759781849217,15.34150508299021,0.9,light,45.73701727011737,15,21,32,50,False,False
2017,7,0.010914070911841382,56.70503597122302,30.2,29.900454961349304,11.101452705894078,0.9,light,45.73701727011737,15,21,32,50,False,False
2017,8,0.6433238465258182,58.392857142857146,36.65714285714286,34.129026389920746,14.829592014981102,0.9,light,45.73701727011737,15,21,32,50,False,False
2017,9,1.9548313677655433,52.726618705035975,31.01428571428572,28.786169247063597,16.09701816267262,0.7,moderate,45.73701727011737,15,21,32,50,False,False
2017,10,1.036230399352144,50.48571428571429,31.9,27.500454961349313,16.2364703432682,0.9,light,45.73701727011737,15,21,32,50,False,False
2017,11,0.7030447117941452,42.726618705035975,23.26428571428572,20.24331210420646,13.168522370165338,0.9,light,45.73701727011737,15,21,32,50,False,False
2017,12,1.9924242786841107,59.50359712230216,38.7,35.357597818492174,15.343270300466102,0.7,moderate,45.73701727011737,15,21,32,50,False,False
2017,13,4.047301296474877,55.364285714285714,40.57142857142857,33.75759781849218,12.322983199212366,0.4,heavy,45.73701727011737,15,21,32,50,False,False
2017,14,3.42216756813546,60.40714285714286,42.207142857142856,38.15759781849217,17.08377473169707,0.7,moderate,45.73701727011737,15,21,32,50,False,False
2017,15,2.9600672324039916,72.27857142857142,48.33571428571429,48.30045496134932,13.55510499738601,0.7,moderate,45.73701727011737,15,21,32,50,True,False
2017,16,0.4680923746634601,69.99285714285715,45.97142857142857,45.15759781849217,12.926687575967929,0.9,light,338.7927205193879,15,21,32,50,True,False
2017,17,8.369273377564452,65.95,45.52142857142857,41.07188353277789,15.253244209195534,0.2,very_heavy,338.7927205193879,15,21,32,50,True,False
2017,18,3.338493024478003,59.72857142857143,41.57142857142857,38.21474067563503,15.124383333455313,0.7,moderate,338.7927205193879,15,21,32,50,True,False
