year,week,prcp_week_in,TMAX,TMIN,TAVG,AWND
2020,38,0.0,72.48571428571428,52.65714285714286,62.58571428571429,8.767857142857142
2020,39,0.54,78.42857142857143,55.82857142857143,67.15714285714286,7.975
2020,40,2.39,60.05714285714286,44.2,52.01428571428571,8.471428571428572
2020,41,0.52,74.14285714285714,50.114285714285714,61.857142857142854,9.37857142857143
2020,42,2.37,64.11428571428571,40.02857142857143,52.371428571428574,11.87142857142857
2020,43,11.65,53.714285714285715,39.02857142857143,46.25714285714286,9.964285714285714
2020,44,0.63,47.4,31.34285714285714,39.22857142857143,10.817857142857141
2020,45,0.0,70.22857142857143,44.73529411764706,57.34285714285714,10.049999999999999
2020,46,5.23,53.857142857142854,34.628571428571426,45.15714285714286,12.342857142857143
2020,47,0.78,50.8,35.114285714285714,42.9,11.257142857142856
2020,48,3.4299999999999997,45.857142857142854,33.6,39.82857142857143,9.082142857142857
2020,49,0.01,41.02857142857143,26.057142857142857,33.24285714285714,8.157142857142857
2020,50,5.890000000000001,44.114285714285714,30.714285714285715,37.457142857142856,8.485714285714286
2020,51,0.08,36.02857142857143,24.97142857142857,30.428571428571427,9.142857142857142
2020,52,1.11,37.77142857142857,19.085714285714285,28.771428571428572,13.071428571428571
2020,53,2.2,31.45,18.75,25.875,9.80625
2021,1,0.03,33.94285714285714,26.114285714285714,29.942857142857143,7.5
2021,2,1.4100000000000001,36.628571428571426,26.885714285714286,31.742857142857144,9.446428571428571
2021,3,0.51,32.885714285714286,17.285714285714285,25.314285714285713,10.278571428571428
2021,4,3.84,30.257142857142856,20.8,25.485714285714284,11.921428571428573
2021,5,1.4000000000000001,24.914285714285715,11.114285714285714,18.685714285714287,11.714285714285714
2021,6,0.73,13.0,0.6285714285714286,6.928571428571429,10.103571428571428
2021,7,1.72,22.34285714285714,4.942857142857143,13.385714285714286,8.560714285714285
2021,8,1.54,45.02857142857143,29.228571428571428,37.31428571428572,10.357142857142858
2021,9,0.04,47.51428571428571,25.942857142857143,36.44285714285714,8.225
2021,10,1.3499999999999999,59.74285714285714,39.05714285714286,49.42857142857143,11.735714285714286
2021,11,4.73,48.31428571428572,33.05714285714286,40.371428571428574,12.560714285714285
2021,12,4.42,57.142857142857146,39.714285714285715,48.51428571428571,11.514285714285714
2021,13,0.01,59.542857142857144,33.77142857142857,46.31428571428572,12.789285714285715
2021,14,4.140000000000001,68.82857142857142,51.17142857142857,60.07142857142857,10.882142857142856
2021,15,0.16,57.34285714285714,38.542857142857144,47.77142857142857,8.939285714285715
2021,16,0.88,53.48571428571429,36.74285714285714,45.31428571428572,9.332142857142857
2021,17,3.25,71.88235294117646,47.628571428571426,59.2,12.875
2021,18,4.85,60.6,43.114285714285714,52.02857142857143,9.535714285714286
2021,19,0.65,64.91428571428571,44.31428571428572,54.52857142857143,6.832142857142857
2021,20,2.35,79.71428571428571,62.6,71.07142857142857,9.642857142857142
2021,21,6.99,72.45714285714286,52.91428571428571,62.9,11.389285714285714
2021,22,0.1,84.22857142857143,61.714285714285715,72.75714285714285,8.589285714285714
2021,23,5.07,89.48571428571428,70.17142857142858,79.84285714285714,6.785714285714286
2021,24,5.87,85.17142857142858,63.285714285714285,74.85714285714286,8.910714285714286
2021,25,12.78,79.45714285714286,63.628571428571426,71.51428571428572,10.549999999999999
2021,26,5.73,83.77142857142857,65.17142857142858,74.27142857142857,7.035714285714286
2021,27,1.55,80.97142857142858,65.48571428571428,73.51428571428572,8.346428571428572
2021,28,4.14,80.8,66.28571428571429,73.67142857142858,7.574074074074074
2021,29,3.14,87.4,69.0,77.95714285714286,7.235714285714286
2021,30,1.46,84.68571428571428,67.02857142857142,76.28571428571429,8.114285714285714
2021,31,3.41,83.91428571428571,64.8,74.44285714285714,6.957142857142857
2021,32,5.62,84.45714285714286,67.65714285714286,76.08571428571429,8.642857142857142
2021,33,0.87,85.71428571428571,68.48571428571428,77.15714285714286,6.596428571428571
2021,34,11.4,89.05714285714286,70.25714285714285,79.28571428571429,7.567857142857143
2021,35,1.3499999999999999,78.77142857142857,63.2,71.11428571428571,7.675
