year,week,prcp_week_in,TMAX,TMIN,TAVG,AWND,capacity_factor,rain_category,labor_hours,plant_start_week,plant_end_week,harvest_start_week,harvest_end_week,is_plant_window,is_harvest_window,labor_hours_base,harvest_weather_factor
2015,14,0.4535135135135129,65.54135338345864,36.142857142857146,53.85714285714285,10.56233766233766,0.9,light,72255.85714285714,16,20,36,43.0,False,False,5057910.0,
2015,15,1.1067054263565888,65.9624060150376,43.01503759398496,55.57142857142857,11.148051948051949,0.7,moderate,72255.85714285714,16,20,36,43.0,False,False,5057910.0,
2015,16,0.4127027027027022,71.33082706766918,47.51127819548872,61.65714285714286,7.792207792207792,0.9,light,346828.1142857142,16,20,36,43.0,True,False,8092656.0,
2015,17,1.1432432432432431,57.39097744360903,36.2406015037594,48.68571428571428,12.041558441558442,0.7,moderate,346828.1142857142,16,20,36,43.0,True,False,8092656.0,
2015,18,0.0472972972972969,69.2406015037594,40.3609022556391,57.42857142857143,7.102597402597402,0.9,light,346828.1142857142,16,20,36,43.0,True,False,8092656.0,
2015,19,2.0513513513513515,77.86466165413533,58.18796992481203,68.37142857142857,8.483116883116883,0.4,heavy,346828.1142857142,16,20,36,43.0,True,False,8092656.0,
2015,20,1.1237837837837836,71.9172932330827,53.07518796992481,63.25714285714286,10.842857142857143,0.7,moderate,346828.1142857142,16,20,36,43.0,True,False,8092656.0,
2015,21,0.3235135135135134,70.17557251908397,48.3206106870229,60.51428571428571,8.91948051948052,0.9,light,115609.37142857144,16,20,36,43.0,False,False,8092656.0,
2015,22,1.907297297297297,77.09022556390977,58.71428571428572,68.94285714285714,10.702597402597403,0.4,heavy,115609.37142857144,16,20,36,43.0,False,False,8092656.0,
2015,23,0.4008108108108104,76.74436090225564,55.01503759398496,67.94285714285714,7.712987012987012,0.9,light,72255.85714285714,16,20,36,43.0,False,False,5057910.0,
2015,24,3.549189189189189,84.69924812030075,65.01503759398496,75.85714285714286,8.163636363636364,0.2,very_heavy,72255.85714285714,16,20,36,43.0,False,False,5057910.0,
2015,25,2.5472373540856026,80.12121212121212,64.28030303030303,72.85714285714286,7.526666666666666,0.4,heavy,72255.85714285714,16,20,36,43.0,False,False,5057910.0,
2015,26,2.0926459143968867,78.92481203007519,62.67669172932331,72.22857142857143,7.596052631578947,0.4,heavy,72255.85714285714,16,20,36,43.0,False,False,5057910.0,
2015,27,0.644324324324324,78.19548872180451,59.330827067669176,70.48571428571428,5.597402597402597,0.7,moderate,72255.85714285714,16,20,36,43.0,False,False,5057910.0,
2015,28,2.46,77.80451127819549,61.142857142857146,70.54285714285714,6.561038961038961,0.4,heavy,72255.85714285714,16,20,36,43.0,False,False,5057910.0,
